group_key,priority,group_size,jp_type,rep_section,rep_index,rep_id_hex,rep_slot,ja,ja_tpl,ja_clean,locks,kr_tpl
すっかり忘れてた。,69,2,normal,9,107,5D4752F1,text1,\x80\x81すっかり忘れてた。,{{L000}}{{L001}}すっかり忘れてた。,すっかり忘れてた。,"[""\\x80"", ""\\x81""]",{{L000}}{{L001}}すっかり忘れてた。
！？ ボロギギリ！,69,2,normal,9,115,3E7F76CC,text1,！？　ボロギギリ！,！？　ボロギギリ！,！？　ボロギギリ！,[],！？　ボロギギリ！
暇なんてないだろ！,69,2,normal,9,196,C1D22932,text1,\x8B暇なんてないだろ！,{{L000}}暇なんてないだろ！,暇なんてないだろ！,"[""\\x8B""]",{{L000}}暇なんてないだろ！
、なんだ貴様ら！？,69,2,normal,9,424,CA9E2A54,text1,\xAA、なんだ貴様ら！？,{{L000}}、なんだ貴様ら！？,、なんだ貴様ら！？,"[""\\xAA""]",{{L000}}、なんだ貴様ら！？
に恨みはないが……,69,2,normal,10,45,5373A991,text1,に恨みはないが……,に恨みはないが……,に恨みはないが……,[],に恨みはないが……
土下座をしてきた。,69,2,normal,10,111,69DE5184,text1,\x81土下座をしてきた。,{{L000}}土下座をしてきた。,土下座をしてきた。,"[""\\x81""]",{{L000}}土下座をしてきた。
進むことを禁ずる。,69,2,normal,11,19,9984E642,text1,\x81\xAB進むことを禁ずる。,{{L000}}{{L001}}進むことを禁ずる。,進むことを禁ずる。,"[""\\x81"", ""\\xAB""]",{{L000}}{{L001}}進むことを禁ずる。
攻撃を中止せよっ！,69,2,normal,11,26,34427381,text1,\x97\xA6攻撃を中止せよっ！,{{L000}}{{L001}}攻撃を中止せよっ！,攻撃を中止せよっ！,"[""\\x97"", ""\\xA6""]",{{L000}}{{L001}}攻撃を中止せよっ！
より『蹂躙』せん。,69,2,normal,12,36,1C9D216C,text1,より『蹂躙』せん。,より『蹂躙』せん。,より『蹂躙』せん。,[],より『蹂躙』せん。
…知っている……？,69,2,normal,13,0,1C7C75CD,text1,…知っている……？,…知っている……？,…知っている……？,[],…知っている……？
付いては危険かと。,69,2,normal,13,130,60E1DABC,text1,\xBF\x91付いては危険かと。,{{L000}}{{L001}}付いては危険かと。,付いては危険かと。,"[""\\xBF"", ""\\x91""]",{{L000}}{{L001}}付いては危険かと。
来ない深みにれる。,69,2,normal,14,49,686F3CF4,text1,\xBA来ない深みに<陥:おとしい>れる。,{{L000}}来ない深みに{{L001}}れる。,来ない深みにれる。,"[""\\xBA"", ""<陥:おとしい>""]",{{L000}}来ない深みに{{L001}}れる。
、誰かと思えば……,69,2,normal,14,75,BFB0A41D,text1,、誰かと思えば……,、誰かと思えば……,、誰かと思えば……,[],、誰かと思えば……
、そういうことだ。,69,2,normal,14,117,2BAE9A3A,text1,、そういうことだ。,、そういうことだ。,、そういうことだ。,[],、そういうことだ。
が瞬時に消失する。,69,2,normal,15,58,C0A018CE,text1,\x97が瞬時に消失する。,{{L000}}が瞬時に消失する。,が瞬時に消失する。,"[""\\x97""]",{{L000}}が瞬時に消失する。
ヤクトワルトはん。,69,2,normal,16,83,AFCB10C0,text1,\x82ヤクトワルトはん。,{{L000}}ヤクトワルトはん。,ヤクトワルトはん。,"[""\\x82""]",{{L000}}ヤクトワルトはん。
手伝いしましょうか,69,2,normal,17,133,54BDE680,text1,\x8A手伝いしましょうか,{{L000}}手伝いしましょうか,手伝いしましょうか,"[""\\x8A""]",{{L000}}手伝いしましょうか
…それは治るのか？,69,2,normal,17,163,06446B22,text1,…それは治るのか？,…それは治るのか？,…それは治るのか？,[],…それは治るのか？
かは博打だがな……,69,2,normal,17,221,20D6E6CD,text1,\x86かは博打だがな……,{{L000}}かは博打だがな……,かは博打だがな……,"[""\\x86""]",{{L000}}かは博打だがな……
は効果だったんだが,69,2,normal,17,228,27C824F1,text1,\x82は効果<覿面:てきめん>だったんだが,{{L000}}は効果{{L001}}だったんだが,は効果だったんだが,"[""\\x82"", ""<覿面:てきめん>""]",{{L000}}は効果{{L001}}だったんだが
く使わせてもらうか,69,2,normal,17,237,E9253CC7,text1,\x81\x9Fく使わせてもらうか,{{L000}}{{L001}}く使わせてもらうか,く使わせてもらうか,"[""\\x81"", ""\\x9F""]",{{L000}}{{L001}}く使わせてもらうか
手く『やる』んだよ,69,2,normal,17,241,FA8B39B8,text1,\xB8\x8A手く『やる』んだよ,{{L000}}{{L001}}手く『やる』んだよ,手く『やる』んだよ,"[""\\xB8"", ""\\x8A""]",{{L000}}{{L001}}手く『やる』んだよ
ライが迫っている。,69,2,normal,17,425,CCF80AC7,text1,\x83\xB4ライが迫っている。,{{L000}}{{L001}}ライが迫っている。,ライが迫っている。,"[""\\x83"", ""\\xB4""]",{{L000}}{{L001}}ライが迫っている。
のせいではないか？,69,2,normal,17,436,8C54C274,text1,\xB0\x97のせいではないか？,{{L000}}{{L001}}のせいではないか？,のせいではないか？,"[""\\xB0"", ""\\x97""]",{{L000}}{{L001}}のせいではないか？
無いのがハクだもの,69,2,normal,18,7,7639D248,text1,\x81\xAB無いのがハクだもの,{{L000}}{{L001}}無いのがハクだもの,無いのがハクだもの,"[""\\x81"", ""\\xAB""]",{{L000}}{{L001}}無いのがハクだもの
の力になるのです！,69,2,normal,18,14,D124E37B,text1,\x81\xBEの力になるのです！,{{L000}}{{L001}}の力になるのです！,の力になるのです！,"[""\\x81"", ""\\xBE""]",{{L000}}{{L001}}の力になるのです！
>ノ力ヲ示セッ！！,69,2,normal,18,145,C2689854,text1,\x81\x84>ノ力ヲ示セッ！！,{{L000}}{{L001}}>ノ力ヲ示セッ！！,>ノ力ヲ示セッ！！,"[""\\x81"", ""\\x84""]",{{L000}}{{L001}}>ノ力ヲ示セッ！！
ッ、グ……ヌゥ！！,69,2,normal,18,146,09344BF1,text1,ッ、グ……ヌゥ！！,ッ、グ……ヌゥ！！,ッ、グ……ヌゥ！！,[],ッ、グ……ヌゥ！！
…さま……さま……,69,2,normal,18,152,BB51B504,text1,\x80\xA6…<兄:あに>さま……<兄:あに>さま……,{{L000}}{{L001}}…{{L002}}さま……{{L003}}さま……,…さま……さま……,"[""\\x80"", ""\\xA6"", ""<兄:あに>"", ""<兄:あに>""]",{{L000}}{{L001}}…{{L002}}さま……{{L003}}さま……
お前は……もう……,69,2,normal,18,261,03220511,text1,\x81お前は……もう……,{{L000}}お前は……もう……,お前は……もう……,"[""\\x81""]",{{L000}}お前は……もう……
呂來嗎？,69,1,kanji_term,1,5,AAD7A296,text3,\xBA\xBB呂來嗎？,{{L000}}{{L001}}呂來嗎？,呂來嗎？,"[""\\xBA"", ""\\xBB""]",{{L000}}{{L001}}呂來嗎？
命了！？,69,1,kanji_term,1,29,A6D9F1A9,text3,\xAA命了！？,{{L000}}命了！？,命了！？,"[""\\xAA""]",{{L000}}命了！？
子弟嗎。,69,1,kanji_term,3,135,BD4F3745,text3,子弟嗎。,子弟嗎。,子弟嗎。,[],子弟嗎。
才的……,69,1,kanji_term,4,75,4EBF1545,text3,\xBA才的……,{{L000}}才的……,才的……,"[""\\xBA""]",{{L000}}才的……
愛嗎……,69,1,kanji_term,4,100,D35AAFE8,text3,愛嗎……,愛嗎……,愛嗎……,[],愛嗎……
八柱將。,69,1,kanji_term,5,56,EA408FD8,text3,\x92\x8C八柱將。,{{L000}}{{L001}}八柱將。,八柱將。,"[""\\x92"", ""\\x8C""]",{{L000}}{{L001}}八柱將。
三昧……,69,1,kanji_term,6,101,43E6697E,text3,\x95\xA9三昧……,{{L000}}{{L001}}三昧……,三昧……,"[""\\x95"", ""\\xA9""]",{{L000}}{{L001}}三昧……
骨悚然。,69,1,kanji_term,6,170,73C84445,text3,\x9B骨悚然。,{{L000}}骨悚然。,骨悚然。,"[""\\x9B""]",{{L000}}骨悚然。
大人……,69,1,kanji_term,6,179,19CA446B,text3,\xA7\x90大人……,{{L000}}{{L001}}大人……,大人……,"[""\\xA7"", ""\\x90""]",{{L000}}{{L001}}大人……
上忙嘛。,69,1,kanji_term,6,200,AC6A23D2,text3,\xB8\x8D上忙嘛。,{{L000}}{{L001}}上忙嘛。,上忙嘛。,"[""\\xB8"", ""\\x8D""]",{{L000}}{{L001}}上忙嘛。
理會她。,69,1,kanji_term,6,297,ECCDCCEA,text3,理會她。,理會她。,理會她。,[],理會她。
爾是也。,69,1,kanji_term,7,103,51E6EC0F,text3,\x89\xB9爾是也。,{{L000}}{{L001}}爾是也。,爾是也。,"[""\\x89"", ""\\xB9""]",{{L000}}{{L001}}爾是也。
…惶恐！,69,1,kanji_term,7,116,6F73604D,text3,…惶恐！,…惶恐！,…惶恐！,[],…惶恐！
樣啊……,69,1,kanji_term,9,28,8F4DFE12,text3,\x8E樣啊……,{{L000}}樣啊……,樣啊……,"[""\\x8E""]",{{L000}}樣啊……
…什麼？,69,1,kanji_term,9,112,B8EB0462,text3,\x80\xA6…什麼？,{{L000}}{{L001}}…什麼？,…什麼？,"[""\\x80"", ""\\xA6""]",{{L000}}{{L001}}…什麼？
是想……,69,1,kanji_term,9,247,1BE1C9BD,text3,是想……,是想……,是想……,[],是想……
確很像。,69,1,kanji_term,9,341,C865CCAD,text3,\x84確很像。,{{L000}}確很像。,確很像。,"[""\\x84""]",{{L000}}確很像。
素家庭。,69,1,kanji_term,9,365,19A777E4,text3,\xB8素家庭。,{{L000}}素家庭。,素家庭。,"[""\\xB8""]",{{L000}}素家庭。
優勝者。,69,1,kanji_term,10,68,4278CA16,text3,\xAE優勝者。,{{L000}}優勝者。,優勝者。,"[""\\xAE""]",{{L000}}優勝者。
戰方法。,69,1,kanji_term,10,125,32D80A44,text3,\xBD\x9C戰方法。,{{L000}}{{L001}}戰方法。,戰方法。,"[""\\xBD"", ""\\x9C""]",{{L000}}{{L001}}戰方法。
較好嗎？,69,1,kanji_term,10,132,E4000592,text3,較好嗎？,較好嗎？,較好嗎？,[],較好嗎？
麼……？,69,1,kanji_term,12,44,EA27BB6B,text3,麼……？,麼……？,麼……？,[],麼……？
去戰力。,69,1,kanji_term,14,4,02D0E3A9,text3,\xB1去戰力。,{{L000}}去戰力。,去戰力。,"[""\\xB1""]",{{L000}}去戰力。
音，背後,69,1,kanji_term,14,105,09271A62,text3,音，背後#@－－#,音，背後{{L000}},音，背後,"[""#@－－#""]",音，背後{{L000}}
者戰鬥。,69,1,kanji_term,15,48,66D7137A,text3,者戰鬥。,者戰鬥。,者戰鬥。,[],者戰鬥。
開溜啦。,69,1,kanji_term,15,75,BB6C8B8A,text3,\x8B\xA2開溜啦。,{{L000}}{{L001}}開溜啦。,開溜啦。,"[""\\x8B"", ""\\xA2""]",{{L000}}{{L001}}開溜啦。
野獸……,69,1,kanji_term,16,57,EC95F158,text3,\x9A\x84野獸……,{{L000}}{{L001}}野獸……,野獸……,"[""\\x9A"", ""\\x84""]",{{L000}}{{L001}}野獸……
可汝等。,69,1,kanji_term,17,74,7DAB2433,text3,\x8D可汝等。,{{L000}}可汝等。,可汝等。,"[""\\x8D""]",{{L000}}可汝等。
你得逞。,69,1,kanji_term,17,92,A5E1295F,text3,\x93你得逞。,{{L000}}你得逞。,你得逞。,"[""\\x93""]",{{L000}}你得逞。
導致的。,69,1,kanji_term,18,90,36CFAD40,text3,導致的。,導致的。,導致的。,[],導致的。
特爾……,69,1,kanji_term,18,226,8654185F,text3,特爾……,特爾……,特爾……,[],特爾……
のイヤな予感……,68,2,normal,0,39,710A0FCF,text1,のイヤな予感……,のイヤな予感……,のイヤな予感……,[],のイヤな予感……
一髪で助かったが,68,2,normal,0,58,F57A96A4,text1,\x93一髪で助かったが,{{L000}}一髪で助かったが,一髪で助かったが,"[""\\x93""]",{{L000}}一髪で助かったが
としたらヤベエぞ,68,2,normal,0,68,59B24652,text1,\x81\xA0としたらヤベエぞ#@－－#,{{L000}}{{L001}}としたらヤベエぞ{{L002}},としたらヤベエぞ,"[""\\x81"", ""\\xA0"", ""#@－－#""]",{{L000}}{{L001}}としたらヤベエぞ{{L002}}
逃げて下さい……,68,2,normal,2,67,E1AC296D,text1,\xA6逃げて下さい……,{{L000}}逃げて下さい……,逃げて下さい……,"[""\\xA6""]",{{L000}}逃げて下さい……
別にいいかなと。,68,2,normal,3,112,0ACCE61B,text1,別にいいかなと。,別にいいかなと。,別にいいかなと。,[],別にいいかなと。
れても困るです。,68,2,normal,3,114,DC950506,text1,\x89れても困るです。,{{L000}}れても困るです。,れても困るです。,"[""\\x89""]",{{L000}}れても困るです。
迷惑になるです。,68,2,normal,3,156,A4540604,text1,\xAE迷惑になるです。,{{L000}}迷惑になるです。,迷惑になるです。,"[""\\xAE""]",{{L000}}迷惑になるです。
ど、ありがとな～,68,2,normal,4,14,AD7D4084,text1,\x81\x91ど、ありがとな～,{{L000}}{{L001}}ど、ありがとな～,ど、ありがとな～,"[""\\x81"", ""\\x91""]",{{L000}}{{L001}}ど、ありがとな～
返しましょうぞ。,68,2,normal,6,96,33C881D7,text1,\x81\xBE返しましょうぞ。,{{L000}}{{L001}}返しましょうぞ。,返しましょうぞ。,"[""\\x81"", ""\\xBE""]",{{L000}}{{L001}}返しましょうぞ。
たせてやるのだ。,68,2,normal,6,309,9C902266,text1,たせてやるのだ。,たせてやるのだ。,たせてやるのだ。,[],たせてやるのだ。
らせられますか。,68,2,normal,7,110,A031B211,text1,らせられますか。,らせられますか。,らせられますか。,[],らせられますか。
シュトルと……？,68,2,normal,7,120,88C299CD,text1,\xAAシュトルと……？,{{L000}}シュトルと……？,シュトルと……？,"[""\\xAA""]",{{L000}}シュトルと……？
って里に帰れる！,68,2,normal,8,93,314E1ECF,text1,\xB5って里に帰れる！,{{L000}}って里に帰れる！,って里に帰れる！,"[""\\xB5""]",{{L000}}って里に帰れる！
コッチを頼むわ。,68,2,normal,9,68,B597A416,text1,\x81\xAFコッチを頼むわ。,{{L000}}{{L001}}コッチを頼むわ。,コッチを頼むわ。,"[""\\x81"", ""\\xAF""]",{{L000}}{{L001}}コッチを頼むわ。
はは出来ぬ、だ。,68,2,normal,9,101,FCDC7197,text1,は<戦:いくさ>は出来ぬ、だ。,は{{L000}}は出来ぬ、だ。,はは出来ぬ、だ。,"[""<戦:いくさ>""]",は{{L000}}は出来ぬ、だ。
がまわっていく。,68,2,normal,9,236,A4CF63F0,text1,\xABがまわっていく。,{{L000}}がまわっていく。,がまわっていく。,"[""\\xAB""]",{{L000}}がまわっていく。
やましい限りだ。,68,2,normal,9,363,00BC46A5,text1,\x89やましい限りだ。,{{L000}}やましい限りだ。,やましい限りだ。,"[""\\x89""]",{{L000}}やましい限りだ。
在意義ですので。,68,2,normal,10,15,85D4FC91,text1,\xAD\x98在意義ですので。,{{L000}}{{L001}}在意義ですので。,在意義ですので。,"[""\\xAD"", ""\\x98""]",{{L000}}{{L001}}在意義ですので。
たそうなのです。,68,2,normal,10,76,E1987F9F,text1,\x81\x97たそうなのです。,{{L000}}{{L001}}たそうなのです。,たそうなのです。,"[""\\x81"", ""\\x97""]",{{L000}}{{L001}}たそうなのです。
て欲しいのです。,68,2,normal,10,101,CFA95A30,text1,\x81\x97て欲しいのです。,{{L000}}{{L001}}て欲しいのです。,て欲しいのです。,"[""\\x81"", ""\\x97""]",{{L000}}{{L001}}て欲しいのです。
にくらうがいい！,68,2,normal,12,90,D5344CDD,text1,\x88にくらうがいい！,{{L000}}にくらうがいい！,にくらうがいい！,"[""\\x88""]",{{L000}}にくらうがいい！
のあるべき姿……,68,2,normal,12,108,73B1AD87,text1,のあるべき姿……,のあるべき姿……,のあるべき姿……,[],のあるべき姿……
ああああぁッ！？,68,2,normal,13,4,7810B0C9,text1,\x81\x82ああああぁッ！？,{{L000}}{{L001}}ああああぁッ！？,ああああぁッ！？,"[""\\x81"", ""\\x82""]",{{L000}}{{L001}}ああああぁッ！？
まではれ……ん？,68,2,normal,13,98,DE38C054,text1,\x81\xBEまでは<何:いず>れ……ん？,{{L000}}{{L001}}までは{{L002}}れ……ん？,まではれ……ん？,"[""\\x81"", ""\\xBE"", ""<何:いず>""]",{{L000}}{{L001}}までは{{L002}}れ……ん？
いる余裕無いぞ。,68,2,normal,14,13,CA2A89F5,text1,\x81\xA6いる余裕無いぞ。,{{L000}}{{L001}}いる余裕無いぞ。,いる余裕無いぞ。,"[""\\x81"", ""\\xA6""]",{{L000}}{{L001}}いる余裕無いぞ。
尾上々じゃない。,68,2,normal,14,15,F788DC71,text1,\xA6\x96尾上々じゃない。,{{L000}}{{L001}}尾上々じゃない。,尾上々じゃない。,"[""\\xA6"", ""\\x96""]",{{L000}}{{L001}}尾上々じゃない。
滅させられてた。,68,2,normal,14,38,9C4DB55F,text1,\x8A滅させられてた。,{{L000}}滅させられてた。,滅させられてた。,"[""\\x8A""]",{{L000}}滅させられてた。
でなすったかい。,68,2,normal,14,68,34ACFE78,text1,でなすったかい。,でなすったかい。,でなすったかい。,[],でなすったかい。
と言えないがね。,68,2,normal,15,29,E21B623F,text1,と言えないがね。,と言えないがね。,と言えないがね。,[],と言えないがね。
に終わりました。,68,2,normal,15,67,4DD6118D,text1,に終わりました。,に終わりました。,に終わりました。,[],に終わりました。
気を放っている。,68,2,normal,16,46,B03B9E6C,text1,気を放っている。,気を放っている。,気を放っている。,[],気を放っている。
んなお粗末な……,68,2,normal,16,79,CFC0BD4F,text1,\x81\x93んなお粗末な……,{{L000}}{{L001}}んなお粗末な……,んなお粗末な……,"[""\\x81"", ""\\x93""]",{{L000}}{{L001}}んなお粗末な……
いませんでしたよ,68,2,normal,17,59,C18DEC5B,text1,いませんでしたよ,いませんでしたよ,いませんでしたよ,[],いませんでしたよ
お待ち下さい……,68,2,normal,17,62,0E0E8CC3,text1,お待ち下さい……,お待ち下さい……,お待ち下さい……,[],お待ち下さい……
ことになるが……,68,2,normal,17,197,C7C5CFAD,text1,\x82\x8Bことになるが……,{{L000}}{{L001}}ことになるが……,ことになるが……,"[""\\x82"", ""\\x8B""]",{{L000}}{{L001}}ことになるが……
今にも倒れそうだ,68,2,normal,17,202,595F739E,text1,\xA6今にも倒れそうだ,{{L000}}今にも倒れそうだ,今にも倒れそうだ,"[""\\xA6""]",{{L000}}今にも倒れそうだ
うか。キウルさん,68,2,normal,17,276,4A5F321E,text1,\x87うか。キウルさん,{{L000}}うか。キウルさん,うか。キウルさん,"[""\\x87""]",{{L000}}うか。キウルさん
たないことは……,68,2,normal,18,21,CBCDFB11,text1,\xAB\x8Bたないことは……,{{L000}}{{L001}}たないことは……,たないことは……,"[""\\xAB"", ""\\x8B""]",{{L000}}{{L001}}たないことは……
回生の一撃に……,68,2,normal,18,137,40271BEE,text1,\xBB回生の一撃に……,{{L000}}回生の一撃に……,回生の一撃に……,"[""\\xBB""]",{{L000}}回生の一撃に……
