group_key,priority,group_size,jp_type,rep_offset,rep_end,ja,ja_tpl,ja_clean,locks,kr_tpl
嗚嗚……肚子……肚子好痛……,39,1,kanji_term,80815,80858,嗚嗚……肚子……肚子好痛……,嗚嗚……肚子……肚子好痛……,嗚嗚……肚子……肚子好痛……,[],嗚嗚……肚子……肚子好痛……
呃……？ 這似乎有點牽強……,39,1,kanji_term,84903,84944,"呃……？
這似乎有點牽強……","呃……？
這似乎有點牽強……","呃……？
這似乎有點牽強……",[],"呃……？
這似乎有點牽強……"
久遠…… 妳還能繼續作戰嗎？,39,1,kanji_term,86988,87029,"久遠……
妳還能繼續作戰嗎？","久遠……
妳還能繼續作戰嗎？","久遠……
妳還能繼續作戰嗎？",[],"久遠……
妳還能繼續作戰嗎？"
喔…… 小小姐也挺厲害的嘛！,39,1,kanji_term,92848,92889,"喔……
小小姐也挺厲害的嘛！","喔……
小小姐也挺厲害的嘛！","喔……
小小姐也挺厲害的嘛！",[],"喔……
小小姐也挺厲害的嘛！"
好想趕快結束 回去泡澡喔……,39,1,kanji_term,287265,287306,"好想趕快結束
回去泡澡喔……","好想趕快結束
回去泡澡喔……","好想趕快結束
回去泡澡喔……",[],"好想趕快結束
回去泡澡喔……"
喔！貓音！ 今天請多指教啦！,39,1,kanji_term,304704,304745,"喔！貓音！
今天請多指教啦！","喔！貓音！
今天請多指教啦！","喔！貓音！
今天請多指教啦！",[],"喔！貓音！
今天請多指教啦！"
嗚噫噫噫！！ 是禍日神！！,38,1,kanji_term,53662,53700,"嗚噫噫噫！！
是禍日神！！","嗚噫噫噫！！
是禍日神！！","嗚噫噫噫！！
是禍日神！！",[],"嗚噫噫噫！！
是禍日神！！"
你想要死一次試試嗎……？,37,1,kanji_term,51874,51911,你想要死一次試試嗎……？,你想要死一次試試嗎……？,你想要死一次試試嗎……？,[],你想要死一次試試嗎……？
貓音小姐似乎很生氣呢……,37,1,kanji_term,57515,57552,貓音小姐似乎很生氣呢……,貓音小姐似乎很生氣呢……,貓音小姐似乎很生氣呢……,[],貓音小姐似乎很生氣呢……
好！ 剛剛那樣很有效吧？,37,1,kanji_term,68295,68330,"好！
剛剛那樣很有效吧？","好！
剛剛那樣很有效吧？","好！
剛剛那樣很有效吧？",[],"好！
剛剛那樣很有效吧？"
奇羽琉……！ 振作一點！,37,1,kanji_term,80937,80972,"奇羽琉……！
振作一點！","奇羽琉……！
振作一點！","奇羽琉……！
振作一點！",[],"奇羽琉……！
振作一點！"
趕快找個逃生時機開溜吧！,37,1,kanji_term,84589,84626,趕快找個逃生時機開溜吧！,趕快找個逃生時機開溜吧！,趕快找個逃生時機開溜吧！,[],趕快找個逃生時機開溜吧！
露露緹耶！ 妳沒事吧！？,37,1,kanji_term,104766,104801,"露露緹耶！
妳沒事吧！？","露露緹耶！
妳沒事吧！？","露露緹耶！
妳沒事吧！？",[],"露露緹耶！
妳沒事吧！？"
喔喔喔喔喔喔喔喔喔喔！！,37,1,kanji_term,106960,106997,喔喔喔喔喔喔喔喔喔喔！！,喔喔喔喔喔喔喔喔喔喔！！,喔喔喔喔喔喔喔喔喔喔！！,[],喔喔喔喔喔喔喔喔喔喔！！
嘻嘻嘻 人家搶先立功啦！,37,1,kanji_term,284917,284958,"嘻嘻嘻<onpu>
人家搶先立功啦！","嘻嘻嘻{{L000}}
人家搶先立功啦！","嘻嘻嘻
人家搶先立功啦！","[""<onpu>""]","嘻嘻嘻
人家搶先立功啦！"
哇——！哇——！哇——！,37,1,kanji_term,291943,291980,哇——！哇——！哇——！,哇——！哇——！哇——！,哇——！哇——！哇——！,[],哇——！哇——！哇——！
反應也差太多了吧……？,36,1,kanji_term,72998,73032,反應也差太多了吧……？,反應也差太多了吧……？,反應也差太多了吧……？,[],反應也差太多了吧……？
不要……啊……啊……！,36,1,kanji_term,99387,99421,不要……啊……啊……！,不要……啊……啊……！,不要……啊……啊……！,[],不要……啊……啊……！
嗚嗚……好不舒服……！,36,1,kanji_term,99475,99509,嗚嗚……好不舒服……！,嗚嗚……好不舒服……！,嗚嗚……好不舒服……！,[],嗚嗚……好不舒服……！
可可啵…… 不用害怕！,36,1,kanji_term,106237,106269,"可可啵……
不用害怕！","可可啵……
不用害怕！","可可啵……
不用害怕！",[],"可可啵……
不用害怕！"
再繼續拖下去非常不妙！,36,1,kanji_term,106342,106376,再繼續拖下去非常不妙！,再繼續拖下去非常不妙！,再繼續拖下去非常不妙！,[],再繼續拖下去非常不妙！
阿圖依！ 不要亂攻擊！,36,1,kanji_term,108216,108248,"阿圖依！
不要亂攻擊！","阿圖依！
不要亂攻擊！","阿圖依！
不要亂攻擊！",[],"阿圖依！
不要亂攻擊！"
這條路…… 難道……,35,1,kanji_term,44402,44431,"這條路……
難道……","這條路……
難道……","這條路……
難道……",[],"這條路……
難道……"
久遠應該沒事吧……？,35,1,kanji_term,46611,46642,久遠應該沒事吧……？,久遠應該沒事吧……？,久遠應該沒事吧……？,[],久遠應該沒事吧……？
哈克大人！危險啊！！,35,1,kanji_term,46882,46913,哈克大人！危險啊！！,哈克大人！危險啊！！,哈克大人！危險啊！！,[],哈克大人！危險啊！！
露露緹耶，妳沒事吧？,35,1,kanji_term,50334,50365,露露緹耶，妳沒事吧？,露露緹耶，妳沒事吧？,露露緹耶，妳沒事吧？,[],露露緹耶，妳沒事吧？
是、是——！遵命！！,35,1,kanji_term,66867,66898,是、是——！遵命！！,是、是——！遵命！！,是、是——！遵命！！,[],是、是——！遵命！！
謝謝您！ 姐姐大人！,35,1,kanji_term,72894,72923,"謝謝您！
姐姐大人！","謝謝您！
姐姐大人！","謝謝您！
姐姐大人！",[],"謝謝您！
姐姐大人！"
老爺，你臉色很糟喔？,35,1,kanji_term,80695,80726,老爺，你臉色很糟喔？,老爺，你臉色很糟喔？,老爺，你臉色很糟喔？,[],老爺，你臉色很糟喔？
哈克，小心！看前面！,35,1,kanji_term,82682,82713,哈克，小心！看前面！,哈克，小心！看前面！,哈克，小心！看前面！,[],哈克，小心！看前面！
哈克大人，您沒事吧？,35,1,kanji_term,86796,86827,哈克大人，您沒事吧？,哈克大人，您沒事吧？,哈克大人，您沒事吧？,[],哈克大人，您沒事吧？
久遠！ 妳太著急了！,35,1,kanji_term,88650,88679,"久遠！
妳太著急了！","久遠！
妳太著急了！","久遠！
妳太著急了！",[],"久遠！
妳太著急了！"
不准……妨礙……吾！,35,1,kanji_term,106633,106664,不准……妨礙……吾！,不准……妨礙……吾！,不准……妨礙……吾！,[],不准……妨礙……吾！
沒錯，就是要這樣！！,35,1,kanji_term,109965,109996,沒錯，就是要這樣！！,沒錯，就是要這樣！！,沒錯，就是要這樣！！,[],沒錯，就是要這樣！！
這裡就放心交給我吧。,35,1,kanji_term,285529,285560,這裡就放心交給我吧。,這裡就放心交給我吧。,這裡就放心交給我吧。,[],這裡就放心交給我吧。
鄙人這次也打算加入。,35,1,kanji_term,299210,299241,鄙人這次也打算加入。,鄙人這次也打算加入。,鄙人這次也打算加入。,[],鄙人這次也打算加入。
貓音，妳有在努力嗎？,35,1,kanji_term,300374,300405,貓音，妳有在努力嗎？,貓音，妳有在努力嗎？,貓音，妳有在努力嗎？,[],貓音，妳有在努力嗎？
前方一定有東西……,34,1,kanji_term,44563,44591,前方一定有東西……,前方一定有東西……,前方一定有東西……,[],前方一定有東西……
真的……沒問題嗎？,34,1,kanji_term,44948,44976,真的……沒問題嗎？,真的……沒問題嗎？,真的……沒問題嗎？,[],真的……沒問題嗎？
嗯，你問我我也……,34,1,kanji_term,49992,50020,嗯，你問我我也……,嗯，你問我我也……,嗯，你問我我也……,[],嗯，你問我我也……
咕嚕嚕嚕嚕嚕嚕嚕！,34,1,kanji_term,53545,53573,咕嚕嚕嚕嚕嚕嚕嚕！,咕嚕嚕嚕嚕嚕嚕嚕！,咕嚕嚕嚕嚕嚕嚕嚕！,[],咕嚕嚕嚕嚕嚕嚕嚕！
真是的，真麻煩……,34,1,kanji_term,54613,54641,真是的，真麻煩……,真是的，真麻煩……,真是的，真麻煩……,[],真是的，真麻煩……
我怎麼可能投降呢？,34,1,kanji_term,59195,59223,我怎麼可能投降呢？,我怎麼可能投降呢？,我怎麼可能投降呢？,[],我怎麼可能投降呢？
無所謂，繼續吧……,34,1,kanji_term,63348,63376,無所謂，繼續吧……,無所謂，繼續吧……,無所謂，繼續吧……,[],無所謂，繼續吧……
很、很抱歉……！！,34,1,kanji_term,66095,66123,很、很抱歉……！！,很、很抱歉……！！,很、很抱歉……！！,[],很、很抱歉……！！
嗚喔！？ 危險！！,34,1,kanji_term,67834,67860,"嗚喔！？
危險！！","嗚喔！？
危險！！","嗚喔！？
危險！！",[],"嗚喔！？
危險！！"
唔！？ ……喝！！,34,1,kanji_term,79343,79369,"唔！？
……喝！！","唔！？
……喝！！","唔！？
……喝！！",[],"唔！？
……喝！！"
哈克……你沒事吧？,34,1,kanji_term,82475,82503,哈克……你沒事吧？,哈克……你沒事吧？,哈克……你沒事吧？,[],哈克……你沒事吧？
屋頂好難站穩啊……,34,1,kanji_term,86688,86716,屋頂好難站穩啊……,屋頂好難站穩啊……,屋頂好難站穩啊……,[],屋頂好難站穩啊……
我知道，可是……！,34,1,kanji_term,88772,88800,我知道，可是……！,我知道，可是……！,我知道，可是……！,[],我知道，可是……！
那就快點解決吧……,34,1,kanji_term,89414,89442,那就快點解決吧……,那就快點解決吧……,那就快點解決吧……,[],那就快點解決吧……
嗯，感覺很奇怪呢。,34,1,kanji_term,98180,98208,嗯，感覺很奇怪呢。,嗯，感覺很奇怪呢。,嗯，感覺很奇怪呢。,[],嗯，感覺很奇怪呢。
倒下吧！ 武賴！！,34,1,kanji_term,110373,110399,"倒下吧！
武賴！！","倒下吧！
武賴！！","倒下吧！
武賴！！",[],"倒下吧！
武賴！！"
小哥，你真壞心……,34,1,kanji_term,284553,284581,小哥，你真壞心……,小哥，你真壞心……,小哥，你真壞心……,[],小哥，你真壞心……
我們會保護主人的。,34,1,kanji_term,286161,286189,我們會保護主人的。,我們會保護主人的。,我們會保護主人的。,[],我們會保護主人的。
請把這裡交給我們。,34,1,kanji_term,289021,289049,請把這裡交給我們。,請把這裡交給我們。,請把這裡交給我們。,[],請把這裡交給我們。
主人，有沒有受傷？,34,1,kanji_term,289960,289988,主人，有沒有受傷？,主人，有沒有受傷？,主人，有沒有受傷？,[],主人，有沒有受傷？
麻呂也有同感……,33,1,kanji_term,46511,46536,麻呂也有同感……,麻呂也有同感……,麻呂也有同感……,[],麻呂也有同感……
妳們兩個沒事吧？,33,1,kanji_term,70230,70255,妳們兩個沒事吧？,妳們兩個沒事吧？,妳們兩個沒事吧？,[],妳們兩個沒事吧？
死是我們的宿願。,33,1,kanji_term,70291,70316,死是我們的宿願。,死是我們的宿願。,死是我們的宿願。,[],死是我們的宿願。
全軍、一歩前進。,33,1,kanji_term,76388,76413,全軍、一歩前進。,全軍、一歩前進。,全軍、一歩前進。,[],全軍、一歩前進。
全軍，前進一步。,33,1,kanji_term,76413,76438,全軍，前進一步。,全軍，前進一步。,全軍，前進一步。,[],全軍，前進一步。
全軍、二歩前進。,33,1,kanji_term,76806,76831,全軍、二歩前進。,全軍、二歩前進。,全軍、二歩前進。,[],全軍、二歩前進。
全軍，前進二步。,33,1,kanji_term,76831,76856,全軍，前進二步。,全軍，前進二步。,全軍，前進二步。,[],全軍，前進二步。
哈克，你沒事吧？,33,1,kanji_term,80336,80361,哈克，你沒事吧？,哈克，你沒事吧？,哈克，你沒事吧？,[],哈克，你沒事吧？
