start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr
0x8ABCC,568268,79,0,気ヅイテイタハズ。　マダ我ニ息ガアッタコトニ。,[],
0x8AC97,568471,76,0,ソレヲ、汝ハ止メヲ刺スコトナク立チ去ッタ……,[],
0x8AD7D,568701,28,0,ヤハリ、ソウカ……,[],
0x8ADCA,568778,106,0,武人ノ誉レヲ汚シ、コノ我ニ生キ恥ヲカカセテクレルトハ。,[],
0x8AEB5,569013,37,0,許サヌ……許サヌゾ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8AF34,569140,70,0,コノ屈辱、汝ガ首ヲ以テ晴ラシテクレン！！,[],
0x8AFE0,569312,31,0,命より名を惜しむか。,[],
0x8B055,569429,160,0,コノ武ハ帝ガ与エタモウタモノ。　故ニ我ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！,[],
0x8B1BA,569786,91,0,我ガ伏ス時、其レ我ガ四肢ガモゲ魂魄砕ケ散ル時ッ！！,[],
0x8B2B9,570041,67,0,知ラナカッタトハ言ワセヌゾ、オシュトルッ！！,[],
0x8B366,570214,121,0,……その誇り、汚したことは謝罪しよう。　それを良しとしなかったのは、我が甘さ故。,[],
0x8B4AE,570542,67,0,こうなったのは、己が甘さが招いたこと。,[],
0x8B573,570739,58,0,だが、この首くれてやるわけにはいかぬ。,[],
0x8B610,570896,76,0,仮面よ、扉となりて根源への道を開け放て！,[],
0x8B6E2,571106,52,0,必ズ戻ルト、友ト誓ッタノデナ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8B79C,571292,46,0,アアアアアアァァァァァァッ！！,[],
0x8B815,571413,46,0,オオオオオオォォォォォォッ！！,[],
0x8B88E,571534,22,0,兄さま！,[],
0x8B8C3,571587,34,0,グ……ちょっと待て……,[],
0x8B90F,571663,154,0,いくら何でも、コイツは想定外にも程があるぞ。　何だこの理不尽な暴力の嵐は、桁が違うどころじゃないぞ……,[],
0x8BAB1,572081,109,0,オシュトルの言うとおりだ。　人の身で、あれに割り込めるヤツなんかいない。,[],
0x8BBB2,572338,73,0,判っていたつもりが、判ってなかったってことか……,[],
0x8BCC4,572612,13,0,ク{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8BCF1,572657,13,0,ヌルイ！,[],
0x8BD01,572673,28,0,兄さまっ……,[],
0x8BD20,572704,43,0,オシュトルが力負けしてる……,[],
0x8BD4E,572750,121,0,奴は立っているのもやっとだった。　やはり、あの怪我で戦うのは無理があったのか……,[],
0x8BDCA,572874,118,0,オシュトル、まさか自分達を逃がす、時間稼ぎの為だけに残ったんじゃないだろうな。,[],
0x8BE43,572995,76,0,そんなくだらんことで約束を破るつもりだとしたら……,[],
0x8BE92,573074,94,0,……いや、奴のことだ。　おそらくは反撃の好機を狙っているはず。,[],
0x8BEF3,573171,31,0,起死回生の一撃に……,[],
0x8BF15,573205,130,0,ソノ程度カ、オシュトル。マサカ、ソノ躰デハ、力ヲ発揮出来ヌト言ウツモリデハアルマイナ。,[],
0x8BF9A,573338,88,0,コレハ戦ヨ。戦ニオイテ、十全ナドアリエヌ。,[],
0x8C03B,573499,22,0,{{LOCK_AT_DASH}}グォ！？,"[""{{LOCK_AT_DASH}}""]",
0x8C054,573524,49,0,オォォォォォォォォォォォォッ！！,[],
0x8C088,573576,52,0,ソウダ、ソウコナクテハツマラヌ！！,[],
0x8C0BF,573631,163,0,仮面ヨ！　我ハサラニ求ム！　我ガ魂ヲ喰ライテ、天元ヲ超エシ天外ノ力ヲ示セッ！！,[],
0x8C165,573797,16,0,グ……ォ？,[],
0x8C178,573816,25,0,沈メ、ヴライ！！,[],
0x8C194,573844,49,0,ヌ……クオォォォォォォォォッ！！,[],
0x8C1C8,573896,37,0,{{LOCK_AT_DASH}}ッ、グ……ヌゥ！！,"[""{{LOCK_AT_DASH}}""]",
0x8C1F0,573936,16,0,ダガ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8C203,573955,16,0,足リヌ！！,[],
0x8C216,573974,52,0,足リヌ足リヌ足リヌ足リヌ足リヌ！！,[],
0x8C24D,574029,25,0,ガッ{{LOCK_AT_DASH}}グ……,"[""{{LOCK_AT_DASH}}""]",
0x8C269,574057,121,0,チカラダ！　仮面ヨ、チカラヲ！　我ガ魂魄ヲ喰ライ、チカラヲヨコセィ！！,[],
0x8C2E5,574181,19,0,カハッ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8C31D,574237,70,0,あ……ぁぁ……兄さま……兄さま……,[],
0x8C3C9,574409,19,0,終ワリダ……,[],
0x8C40E,574478,52,0,オシュトル、我ガ認メタ漢……,[],
0x8C4A8,574632,52,0,無様ナ屍ヲ曝スノハ忍ビナイ。,[],
0x8C557,574807,13,0,……ッ！,[],
0x8C573,574835,70,0,セメテモノ慈悲、塵ト還レ、オシュトル！！,[],
0x8C64F,575055,28,0,兄さまッ！！,[],
0x8C66B,575083,19,0,兄長大人！！,[],
0x8C68D,575117,13,0,ヌッ！？,[],
0x8C69A,575130,16,0,「嗯！？」,[],
0x8C6B0,575152,13,0,な{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8C6DB,575195,19,0,…………ッ。,[],
0x8C700,575232,22,0,え……ぁ……？,[],
0x8C739,575289,40,0,ネコネ、何して……んだ……,[],
0x8C7A4,575396,67,0,今のは、確実に決まっていた……はずだった……,[],
0x8C874,575604,16,0,ひッ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8C898,575640,19,0,ヨク…モ……,[],
0x8C8D6,575702,22,0,あ……ぁ………,[],
0x8C90B,575755,16,0,ヨクモ……,[],
0x8C93A,575802,43,0,{{LOCK_AT_DASH}}ッ、ネコネ、逃げろ！！,"[""{{LOCK_AT_DASH}}""]",
0x8C965,575845,34,0,{{LOCK_AT_DASH}}貓音，快逃啊！！,"[""{{LOCK_AT_DASH}}""]",
0x8C995,575893,31,0,あ……あ……あぅ……,[],
0x8C9E5,575973,40,0,漢ノ戦イヲ汚シテクレタナ。,[],
0x8CA63,576099,58,0,コノ……小娘ガァァァァァァァァァァ！！,[],
0x8CB19,576281,19,0,あ……ぁ……,[],
0x8CB4B,576331,64,0,あ……兄……さま……ゴメンナサイ……,[],
0x8CBE9,576489,19,0,ネコネ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8CC1C,576540,67,0,クソ、何やって……あんなのを防げるワケが……,[],
0x8CCED,576749,52,0,不味い、どうする……どうするッ……,[],
0x8CD69,576873,46,0,せめて、コイツだけでも{{LOCK_AT_DASH}}！,"[""{{LOCK_AT_DASH}}""]",
0x8CDE6,576998,10,0,ぇ……,[],
0x8CE06,577030,25,0,オシュ…トル……,[],
0x8CE46,577094,28,0,兄……さま？,[],
0x8CE89,577161,16,0,ゴフッ……,[],
0x8CEB4,577204,76,0,あ……ぁ……兄さまァァァァァァァァァァァ！！,[],
0x8CF5C,577372,16,0,あれは……,[],
0x8CF8A,577418,40,0,オォ……オォォォォォッ！！,[],
0x8CFF9,577529,37,0,扉ヨ……根源ヘノ扉ヨ……,[],
0x8D073,577651,70,0,我ヲ……チカラノ深淵ヘト導キタマエ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8D128,577832,34,0,怪我が……治ってく……,[],
0x8D184,577924,22,0,すごいです……,[],
0x8D1B5,577973,43,0,アァァァァァァァァァァッ！！,[],
0x8D224,578084,22,0,ゴァ{{LOCK_AT_DASH}}！！,"[""{{LOCK_AT_DASH}}""]",
0x8D25D,578141,55,0,莫迦ナ、アレヲ喰ラッテ動ケルダト……,[],
0x8D30D,578317,43,0,汝ハ……何故動ケル……,[],
0x8D381,578433,70,0,コォォォォォォォォォッ……ハアァァァァッッ！！,[],
0x8D432,578610,28,0,グ……ヌゥゥゥ！！,[],
0x8D47C,578684,16,0,莫迦ナ……,[],
0x8D48C,578700,22,0,「不可能……」,[],
0x8D4B0,578736,16,0,莫迦ナ……,[],
0x8D4C0,578752,22,0,「不可能……」,[],
0x8D4D8,578776,34,0,我ガ手モ足モ……,[],
0x8D51B,578843,52,0,何故……汝ノ何処ニ……,[],
0x8D579,578937,58,0,マサカ、オシュトル……汝ハ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8D608,579080,19,0,「武賴！！」,[],
0x8D62C,579116,19,0,コハッ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8D65E,579166,22,0,我ガ……,[],
0x8D68E,579214,34,0,我ガ負ケル……？,[],
0x8D6D9,579289,70,0,マダ…ダ……我ニ敗北ハアッテハナラヌ……,[],
0x8D789,579465,61,0,何故……動カヌ……我ハ……マダ……,[],
0x8D837,579639,28,0,オシュ……トル……,[],
0x8D880,579712,52,0,オシュトルゥゥゥゥゥゥゥゥゥゥ！！,[],
0x8D902,579842,25,0,勝った……のか？,[],
0x8D939,579897,28,0,ネコネ……ハク……,[],
0x8D980,579968,88,0,オシュトル……ったく、焦らせるなよ。　本気で心配しただろ。,[],
0x8DA99,580249,127,0,にしても、あんな目に遭っても平気とは……仮面の者ってのはどんだけ……,[],
0x8DC03,580611,28,0,兄さまっ！！,[],
0x8DC41,580673,13,0,あぅ……,[],
0x8DC61,580705,34,0,お？　どうしたネコネ。,[],
0x8DCB6,580790,10,0,う……,[],
0x8DCD2,580818,64,0,……もしかして、腰を抜かして動けないのか？,[],
0x8DD64,580964,67,0,イテッ、イテッ、だから杖で殴るなイテェ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8DE15,581141,73,0,ほれ、つかまれ。　オシュトルのとこへ行くんだろ。,[],
0x8DECA,581322,85,0,うぐ……し、仕方が無いのです。　これも兄さまの……,[],
0x8DFE9,581609,46,0,兄さまッ！！　あぐ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8E081,581761,28,0,兄……さま？,[],
0x8E0C4,581828,19,0,ハ……ク……,[],
0x8E0F6,581878,28,0,オ、オシュトル……,[],
0x8E137,581943,25,0,お前、怪我を……,[],
0x8E187,582023,73,0,覚えているか、我等が初めて出会った時のことを……,[],
0x8E233,582195,61,0,何言って……んなコトよりも早く手当を……,[],
0x8E2EE,582382,103,0,確か其方と初めて肩を並べて戦ったのも、こんな場所だったな……,[],
0x8E405,582661,88,0,こうして目を閉じれば、まるで昨日のことのように思い浮かぶ。,[],
0x8E4D6,582870,79,0,さっきから何を……今はンな話をしている場合じゃ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",
0x8E5DB,583131,34,0,……血が……出てない？,[],
0x8E600,583168,85,0,あ……ああ、そうか。　さっきみたいに傷が治った……のか。,[],
0x8E658,583256,88,0,じゃあ、だとしたら……その零れ落ちてる白い粉は……何だ……,[],
0x8E6B3,583347,46,0,{{LOCK_AT_DASH}}あ……兄……さま？,"[""{{LOCK_AT_DASH}}""]",
0x8E71C,583452,28,0,お前……その足……,[],
0x8E764,583524,46,0,何で足が……無くなってんだ……,[],
0x8E7DF,583647,25,0,不思議な男だ……,[],
0x8E83E,583742,70,0,いい加減でお調子者で、楽ばかりしようとする……,[],
0x8E929,583977,82,0,だがな、何があっても其方が何とかしてくれる……,[],
0x8EA08,584200,79,0,そう思わせてくれる……心地よい陽だまりのような男……,[],
0x8EB1D,584477,112,0,其方の周りにはいつも仲間がいて、どんどん賑やかになっていったな……,[],
0x8EC2D,584749,109,0,其方が日に日に将として成長していくのが、何よりの楽しみだった……,[],
0x8ED37,585015,70,0,其方と供にあった刻は、楽しかったぞ……,[],
0x8EDEA,585194,34,0,ああ……楽しかった……,[],
0x8EE46,585286,22,0,オシュトル……,[],
0x8EE79,585337,40,0,そうか、お前は……もう……,[],
0x8EEE4,585444,88,0,ウソ……なのです…兄さま……こんなの……こんなの……,[],
0x8EFC2,585666,37,0,ふふ、泣くな……ネコネ。,[],
0x8F02C,585772,79,0,これは仮面の者の定め……悔いは無い。,[],
0x8F103,585987,28,0,イヤ……イヤぁ……,[],
0x8F152,586066,25,0,お前、まさか……,[],
0x8F196,586134,40,0,…………姫殿下を……頼む。,[],
0x8F216,586262,34,0,頼んだぜ、アンちゃん。,[],
0x8F26E,586350,88,0,ネコネ、幸せにな……アンちゃんを……助け…てやって…く……,[],
0x8F360,586592,55,0,あぁぁぁぁぁぁぁぁぁぁぁぁぁぁッ！！,[],
0x8F3F0,586736,124,0,イヤァ、イヤァァァァァァ！！　兄さま！！　兄さまぁぁぁぁぁぁぁぁぁ！！,[],
0x8F52A,587050,25,0,オシュ…トル……,[],
0x8F56A,587114,31,0,ヴライとオシュトル。,[],
0x8F68D,587405,98,0,"辛くも勝利したオシュトル。
だが……その体は既に限界を超えていた。",[],
0x8F78A,587658,86,0,"未来をハクに託し、
オシュトルは塩の塊となり、崩れ去った。",[],
0x8F877,587895,125,0,"ハクは遺された仮面を引き継ぎ、
オシュトルとして生きていくことを決意する。",[],
0x8F9A4,588196,182,0,"ネコネを伴いエンナカムイにたどり着いたハク扮するオシュトルは、
無事を願うクオンたちに自らの……すなわちハクの死を伝えた。",[],
0x8FDD0,589264,50,0,"カメラを動かす
動き方はデータ任せ",[],
0x8FE04,589316,59,0,"キャラを表示します
（今は画面外にいる）",[],
0x8FE41,589377,25,0,モーションの変更,[],
0x8FE6B,589419,128,0,"モノローグ
文章は3行まで表示可能
ボイスがない場合は一定時間で次に進む ①を押しても進む",[],
0x8FEED,589549,25,0,モノローグの終了,[],
0x8FF08,589576,31,0,回想シーンウィンドウ,[],
0x8FF29,589609,68,0,"状況説明ウィンドウ
名前は指定しても出てこない",[],
0x8FF6F,589679,140,0,"クチパクはキャラが指定してあって、ボイスがあればします
ボイスがなければ一定時間パクパクします",[],
0x90088,589960,10,0,おわり,[],
0x93E20,605728,58,0,あああああああああああああああああああ,[],
0x93E5C,605788,58,0,いいいいいいいいいいいいいいいいいいい,[],
0x93E98,605848,73,0,うううううううううううううううううううううううう,[],
0x93EE3,605923,64,0,えええええええええええええええええええええ,[],
0x93F25,605989,58,0,かかかかかかかかかかかかかかかかかかか,[],
0x93F61,606049,64,0,ききききききききききききききききききききき,[],
0x93FA3,606115,94,0,くくくくくくくくくくくくくくくくくくくくくくくくくくくくくくく,[],
0x94003,606211,58,0,けけけけけけけけけけけけけけけけけけけ,[],
0x9403F,606271,103,0,白楼閣に戻ったハク一行は、トウカとカルラの助けを借り宮廷へ潜入した。,[],
0x940A8,606376,100,0,ウルゥル、サラァナが持つ巫の力により、ひたすら先を急ぐ。,[],
0x9410E,606478,94,0,暗い牢獄では、満身創痍のオシュトルに、苛烈な尋問が続いていた。,[],
0x9416E,606574,91,0,無事救出を遂げるもつかの間、アンジュを狙う陰謀の存在を知る。,[],
0x941CB,606667,115,0,かくしてハクたちは、最強の男ヴライが待つ、皇女のしんじょうを目指すのだった。,[],
0x94255,606805,61,0,余は…いったい何をしているのじゃ……,[],
0x94294,606868,31,0,何故…躰が動かぬ……,[],
0x942B5,606901,40,0,誰か…誰かおらぬのか……？,[],
0x942DF,606943,13,0,誰か……,[],
0x942EE,606958,13,0,え……？,[],
0x94312,606994,19,0,あ…あぁ……,[],
