start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr,,
0x9A505,632069,92,0,"だが、オシュトルは察知していた{{LOCK_AT_DASH}}
これで終わりではないと。","[""{{LOCK_AT_DASH}}""]",,45,0
0x9A563,632163,76,0,背後からは、仮面の力を解放したヴライが迫っている。,[],,25,0
0x9A5B1,632241,119,0,"ハクたちを無事に逃がすため、
オシュトルは単身ヴライを迎え撃つことを決心した……",[],,41,0
0x9A62A,632362,16,0,…………む,[],,5,0
0x9A63C,632380,28,0,兄さま……？,[],,6,0
0x9A65A,632410,64,0,どうした、何か面白いものでも見つけたのか？,[],,21,0
0x9A69C,632476,25,0,……追って来たか,[],,8,0
0x9A6B7,632503,13,0,なに！？,[],,4,0
0x9A6C6,632518,61,0,何も見当たらないぞ。気のせいではないか？,[],,20,0
0x9A705,632581,28,0,いや、確かに感じる,[],,9,0
0x9A723,632611,70,0,凄まじき憤怒と、狂おしいまでの破壊への衝動……,[],,23,0
0x9A76B,632683,97,0,このような波動を発する者は、某の知る限り一人しかおらぬ,[],,27,0
0x9A7CE,632782,25,0,ヴライ{{LOCK_AT_DASH}}奴だ,"[""{{LOCK_AT_DASH}}""]",,21,0
0x9A7E9,632809,13,0,なッ！？,[],,4,0
0x9A7F8,632824,40,0,まさか……生きていたのか？,[],,13,0
0x9A822,632866,52,0,ルルティエ様、止めていただけますか,[],,17,0
0x9A858,632920,13,0,えっ……,[],,4,0
0x9A867,632935,34,0,は、はい、ココポ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,24,0
0x9A88B,632971,130,0,ここで某が食い止める。その間に、其方達は少しでも先へ進んでもらいたい,[],,34,0
0x9A90F,633103,22,0,オシュトル……,[],,7,0
0x9A927,633127,97,0,莫迦言うな。お前、自分の躰がどんな状態かわかってるのか？,[],,28,0
0x9A999,633241,133,0,旦那の言うとおりじゃない。この場で迎え撃って、皆で相手をするべきじゃないのかい？,[],,40,0
0x9AA20,633376,73,0,うむ。一度は勝てた相手だ。もう一度撃退すればいい,[],,24,0
0x9AA6B,633451,70,0,否、彼奴はすでに力を解放している,[],,16,0
0x9AAB3,633523,124,0,我等は仮面の者。もはや某でなければ、万が一の勝ち目も無い,[],,28,0
0x9AB31,633649,94,0,ウズールッシャの軍勢をたった一人で殲滅した、出鱈目なアレか……,[],,31,0
0x9ABA0,633760,88,0,ですが兄さま。それなら尚更、みんなで協力した方が……,[],,26,0
0x9ABFA,633850,16,0,いや、逆だ,[],,5,0
0x9AC0C,633868,13,0,え……？,[],,4,0
0x9AC1B,633883,94,0,自分達が居ては、邪魔で存分に力を振るうことができない。違うか？,[],,31,0
0x9AC90,634000,109,0,自分達もボロボロだ。あれだけ苦戦したのに、全力のヴライを止められるのか？,[],,36,0
0x9ACFF,634111,148,0,あっちも少なからず手傷を負ったはずが、車で逃げてる自分達にもう追いついたくらいだ。余力が違いすぎる,[],,49,0
0x9AD95,634261,16,0,それは……,[],,5,0
0x9ADA7,634279,94,0,アトゥイに至っては精も根も尽き果てて、眠りこけちまってるしな。,[],,31,0
0x9AE07,634375,31,0,クカ～……クコ～……,[],,10,0
0x9AE28,634408,64,0,叩き起こせば喜んで戦ってくれるだろうが……,[],,21,0
0x9AE6A,634474,64,0,やれやれ、俺たちは足手まとい、ってことかい,[],,21,0
0x9AEAC,634540,16,0,……すまぬ,[],,5,0
0x9AEBE,634558,82,0,気にすんな。確かにあんなの相手じゃ邪魔にしかならんしな,[],,27,0
0x9AF12,634642,142,0,正直、蹂躙される場面しか思い浮かばん。オシュトルには悪いが、ここはこうするべきなのは間違いない,[],,47,0
0x9AFA2,634786,55,0,あ……兄さま、わたしも残るです,[],,15,0
0x9AFDB,634843,16,0,ネコネ……,[],,5,0
0x9AFED,634861,97,0,う、後で見守っているだけなら、きっと平気なのです。ですから{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,45,0
0x9B050,634960,91,0,どうした、ネコネらしくない。我儘を言うなど珍しいな,[],,25,0
0x9B107,635143,109,0,心配いらぬよ。まさかネコネは、某が負けるとでも思っているのか？,[],,31,0
0x9B176,635254,91,0,そんなことないのです、兄さまが負けるなど、絶対に{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,40,0
0x9B1D3,635347,112,0,そうだ、某は決して負けぬよ。だからネコネ、安心して待っていてくれ,[],,32,0
0x9B245,635461,13,0,でも……,[],,4,0
0x9B254,635476,58,0,大丈夫、オシュトルなら心配いらないかな,[],,19,0
0x9B29F,635551,25,0,兄さま……,[],,5,0
0x9B2BA,635578,76,0,ハク、後は頼むぞ。先にエンナカムイで待っていてくれ,[],,25,0
0x9B308,635656,124,0,某が言うのも何だが、あそこはいい國だ。きっとお前も気に入ってくれるだろう,[],,36,0
0x9B386,635782,34,0,へぇ、それは楽しみだな,[],,11,0
0x9B3AA,635818,25,0,……ネコネを頼む,[],,8,0
0x9B3C5,635845,55,0,自分がか。怨まれるのはこっちなんだぞ,[],,18,0
0x9B3FE,635902,76,0,すまぬな、この埋め合わせは何れさせてもらうよ,[],,22,0
0x9B44C,635980,28,0,ハァ、絶対だからな,[],,9,0
0x9B46A,636010,16,0,よっこらせ,[],,5,0
0x9B47C,636028,46,0,ぅあ{{LOCK_AT_DASH}}な、何するですか！？,"[""{{LOCK_AT_DASH}}""]",,28,0
0x9B4AC,636076,70,0,ハイハイ、暴れるな。オシュトル、約束忘れるなよ,[],,23,0
0x9B545,636229,103,0,ふご！？　こ、だから暴れるな{{LOCK_AT_DASH}}、ノスリ、ネコネの足を持ってくれ！,"[""{{LOCK_AT_DASH}}""]",,47,0
0x9B5AE,636334,82,0,ああ、まかせろ。こら、大人しくしろ。服がめくれているぞ,[],,27,0
0x9B602,636418,100,0,ど、何処を見てるですか！？　放すのです、兄さまぁ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,40,0
0x9B668,636520,28,0,姫殿下の御様子は？,[],,9,0
0x9B686,636550,64,0,うん、今は落ち着いて、ぐっすり眠ってるかな,[],,21,0
0x9B6C8,636616,16,0,……そうか,[],,5,0
0x9B6DA,636634,43,0,エンナカムイはもう目の前だ。,[],,14,0
0x9B707,636679,67,0,某も、奴を倒したらすぐに後を追おう,[],,17,0
0x9B74C,636748,115,0,オシュトル、判っていると思うけど、傷の痛みは薬で一時的に抑えているだけだから,[],,38,0
0x9B7C1,636865,82,0,その怪我が治ったわけじゃないってこと、忘れちゃ駄目かな,[],,27,0
0x9B815,636949,25,0,十分だ、感謝する,[],,8,0
0x9B830,636976,34,0,ルルティエ、出してくれ,[],,11,0
0x9B854,637012,13,0,でも……,[],,4,0
0x9B863,637027,106,0,こんな時、男を信じて送り出してやるのが、いい女というものだ。判ってやれ,[],,35,0
0x9B8CF,637135,13,0,……はい,[],,4,0
0x9B8DE,637150,112,0,しかし、後でアトゥイに言ったら、どうして起こさなかったと残念がられそうだな,[],,37,0
0x9B950,637264,19,0,クカ～………,[],,6,0
0x9B965,637285,25,0,アトゥイさま……,[],,8,0
0x9B980,637312,31,0,今のうちに行ってくれ,[],,10,0
0x9B9A1,637345,13,0,ハ、ハイ,[],,4,0
0x9B9C5,637381,16,0,ネコネ……,[],,5,0
0x9B9D7,637399,61,0,ヤバイ……不機嫌どころか超不機嫌になった,[],,20,0
0x9BA16,637462,103,0,あまりにも暴れるから、最後は逆さ吊りにして連行したのが不味かったか？,[],,34,0
0x9BA94,637588,61,0,ネコネ、道が悪い、立ったりすると危ないぞ,[],,20,0
0x9BAE8,637672,19,0,ネコネさま？,[],,6,0
0x9BAFD,637693,19,0,ネコネ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,19,0
0x9BB12,637714,10,0,……ッ,[],,3,0
0x9BB1E,637726,22,0,ちょっ{{LOCK_AT_DASH}}！,"[""{{LOCK_AT_DASH}}""]",,20,0
0x9BB36,637750,22,0,あの莫迦ッ！！,[],,7,0
0x9BB4E,637774,58,0,まさか、オシュトルを追いかけて{{LOCK_AT_DASH}}？,"[""{{LOCK_AT_DASH}}""]",,32,0
0x9BB8A,637834,64,0,ッ、ネコネ{{LOCK_AT_DASH}}、ルルティエ、止めてくれ！,"[""{{LOCK_AT_DASH}}""]",,34,0
0x9BBCC,637900,31,0,えっ！？　は、はい！,[],,10,0
0x9BBED,637933,25,0,ネコネ様……！！,[],,8,0
0x9BC08,637960,79,0,私が連れ戻してくるから、皆は{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,30,0
0x9BC59,638041,25,0,待て、自分が行く,[],,8,0
0x9BC74,638068,10,0,ハク？,[],,3,0
0x9BC80,638080,85,0,クオンがいなくなったら、誰が皇女さんを看る。クオンは残れ,[],,28,0
0x9BCD7,638167,16,0,それは……,[],,5,0
0x9BD0D,638221,40,0,こっちも追加するじゃない！,[],,13,0
0x9BD37,638263,152,0,それも駄目だ、皇女さんの護りが手薄になる。ウルゥル、サラァナが寝込んでる現状、人手を減らすのは不味い ,[],,51,0
0x9BDD1,638417,166,0,今はとにかく、皇女さんを安全な場所に連れて行くのが先決だ。かわりに連れ戻してくるから、みんなは先に行っててくれ,[],,55,0
0x9BE79,638585,31,0,でも、ハクさま{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,23,0
0x9BE9A,638618,55,0,皆連れて戻るから、安心しろ！,[],,14,0
0x9BEF1,638705,55,0,あまりよくないけど……仕方ないのかな,[],,18,0
0x9BF2A,638762,73,0,急ごうか、ネコネはハクに任せておけば大丈夫だから,[],,24,0
0x9BF75,638837,34,0,ほぅ、信じているのだな,[],,11,0
0x9BF99,638873,88,0,信じているというより、殺しても死にそうに無いのがハクだもの,[],,29,0
0x9BFF3,638963,43,0,心配するだけ無駄ってことかな,[],,14,0
0x9C020,639008,22,0,くく、違いない,[],,7,0
0x9C038,639032,19,0,ハクさま……,[],,6,0
0x9C04D,639053,64,0,はぁ、はぁ、はぁ{{LOCK_AT_DASH}}捕まえたぞ、ネコネ！,"[""{{LOCK_AT_DASH}}""]",,34,0
0x9C08F,639119,37,0,うぁ！？　は、放すです！,[],,12,0
0x9C0B6,639158,58,0,兄さま、兄さまの所へ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,26,0
0x9C0F2,639218,46,0,兄さまの力になるのです！,[],,12,0
0x9C122,639266,103,0,だからオシュトルも言ってただろ。自分達じゃ、足手まといになるだけだと,[],,34,0
0x9C18B,639371,25,0,そんなことッ……,[],,8,0
0x9C1A6,639398,79,0,わかってるのです……わかってるのです、そんなこと……,[],,26,0
0x9C1F7,639479,73,0,わたしが行ったって、何の役にも立たないことは……,[],,24,0
0x9C242,639554,25,0,だったらな{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,21,0
0x9C25D,639581,106,0,これまで、何度も戦に赴く兄さまを見送ってきたです,[],,24,0
0x9C2C9,639689,64,0,不安だったですけど、心配はしてなかったです,[],,21,0
0x9C30B,639755,88,0,兄さまなら、絶対無事に帰ってくるって信じてたですから,[],,26,0
0x9C365,639845,13,0,でも……,[],,4,0
0x9C374,639860,112,0,でも、仮面の者同士での戦いなんて、これまでに無かったのです,[],,29,0
0x9C3E6,639974,58,0,その上、兄さまは大怪我してて……,[],,16,0
0x9C422,640034,121,0,気持ちは判るがな、オシュトルの足手まといにしかならないってのは間違いないんだぞ？,[],,40,0
0x9C49D,640157,52,0,判っているのです。だからせめて……,[],,17,0
0x9C4D3,640211,79,0,せめて兄さまの戦いを、見守っていたいのです……,[],,23,0
0x9C524,640292,25,0,見守るだけ……ね,[],,8,0
0x9C53F,640319,46,0,それも……駄目なのですか……？,[],,15,0
0x9C56F,640367,73,0,駄目に決まってるだろ。って言いたい所だがなぁ……,[],,24,0
0x9C5BA,640442,142,0,この様子じゃ、下手に止めても暴走しかねないか。　これがばれたら後でオシュトルにどやされそうだ。,[],,47,0
0x9C64A,640586,73,0,ハァ……遠くから見ているだけって、約束出来るか？,[],,24,0
0x9C695,640661,10,0,え……,[],,3,0
0x9C6A1,640673,22,0,約束出来るか？,[],,7,0
0x9C6B9,640697,46,0,や、約束するです、できるです！,[],,15,0
0x9C785,640901,25,0,は……ハイです！,[],,8,0
0x9C7A0,640928,61,0,ったく、いつもそれだけ可愛げがあればね。,[],,20,0
0x9C7F4,641012,22,0,兄さま！,[],,4,0
0x9C80C,641036,28,0,莫迦、顔を出すな！,[],,9,0
0x9C82A,641066,13,0,ぅあ！？,[],,4,0
0x9C839,641081,31,0,な、何するですか……,[],,10,0
0x9C85A,641114,79,0,何、一瞬で約束破ってんだ。　見守るだけって約束だろ。,[],,26,0
0x9C8AB,641195,10,0,う……,[],,3,0
0x9C8B7,641207,52,0,オシュトルの邪魔をするな、来るぞ。,[],,17,0
0x9C8ED,641261,10,0,え……,[],,3,0
0x9C923,641315,22,0,オシュトル……,[],,7,0
0x9C93B,641339,46,0,コノ、ヴライニ情ケヲカケタナ。,[],,15,0
0x9C97A,641402,79,0,気ヅイテイタハズ。　マダ我ニ息ガアッタコトニ。,[],,23,0
0x9C9CB,641483,76,0,ソレヲ、汝ハ止メヲ刺スコトナク立チ去ッタ……,[],,22,0
0x9CA28,641576,28,0,ヤハリ、ソウカ……,[],,9,0
0x9CA46,641606,106,0,武人ノ誉レヲ汚シ、コノ我ニ生キ恥ヲカカセテクレルトハ。,[],,27,0
0x9CAB2,641714,37,0,許サヌ……許サヌゾ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,25,0
0x9CAD9,641753,70,0,コノ屈辱、汝ガ首ヲ以テ晴ラシテクレン！！,[],,20,0
0x9CB21,641825,31,0,命より名を惜しむか。,[],,10,0
0x9CB42,641858,160,0,コノ武ハ帝ガ与エタモウタモノ。　故ニ我ニ敗北ハ許サレヌ。　コノ武ニ汚レガアッテハナラヌノダ！,[],,46,0
0x9CBE4,642020,91,0,我ガ伏ス時、其レ我ガ四肢ガモゲ魂魄砕ケ散ル時ッ！！,[],,25,0
0x9CC41,642113,67,0,知ラナカッタトハ言ワセヌゾ、オシュトルッ！！,[],,22,0
0x9CC86,642182,121,0,……その誇り、汚したことは謝罪しよう。　それを良しとしなかったのは、我が甘さ故。,[],,40,0
0x9CD01,642305,67,0,こうなったのは、己が甘さが招いたこと。,[],,19,0
0x9CD46,642374,58,0,だが、この首くれてやるわけにはいかぬ。,[],,19,0
0x9CD82,642434,76,0,仮面よ、扉となりて根源への道を開け放て！,[],,20,0
0x9CDD0,642512,52,0,必ズ戻ルト、友ト誓ッタノデナ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,30,0
0x9CE06,642566,46,0,アアアアアアァァァァァァッ！！,[],,15,0
0x9CE36,642614,46,0,オオオオオオォォォォォォッ！！,[],,15,0
0x9CE66,642662,22,0,兄さま！,[],,4,0
0x9CE7E,642686,34,0,グ……ちょっと待て……,[],,11,0
0x9CEA2,642722,154,0,いくら何でも、コイツは想定外にも程があるぞ。　何だこの理不尽な暴力の嵐は、桁が違うどころじゃないぞ……,[],,51,0
0x9CF3E,642878,109,0,オシュトルの言うとおりだ。　人の身で、あれに割り込めるヤツなんかいない。,[],,36,0
0x9CFAD,642989,73,0,判っていたつもりが、判ってなかったってことか……,[],,24,0
0x9D007,643079,13,0,ク{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]",,17,0
0x9D016,643094,13,0,ヌルイ！,[],,4,0
0x9D025,643109,28,0,兄さまっ……,[],,6,0
0x9D043,643139,43,0,オシュトルが力負けしてる……,[],,14,0
0x9D070,643184,121,0,奴は立っているのもやっとだった。　やはり、あの怪我で戦うのは無理があったのか……,[],,40,0
0x9D0EB,643307,118,0,オシュトル、まさか自分達を逃がす、時間稼ぎの為だけに残ったんじゃないだろうな。,[],,39,0
0x9D163,643427,76,0,そんなくだらんことで約束を破るつもりだとしたら……,[],,25,0
0x9D1B1,643505,94,0,……いや、奴のことだ。　おそらくは反撃の好機を狙っているはず。,[],,31,0
0x9D211,643601,31,0,起死回生の一撃に……,[],,10,0
0x9D232,643634,130,0,ソノ程度カ、オシュトル。マサカ、ソノ躰デハ、力ヲ発揮出来ヌト言ウツモリデハアルマイナ。,[],,43,0
0x9D2B6,643766,88,0,コレハ戦ヨ。戦ニオイテ、十全ナドアリエヌ。,[],,21,0
0x9D310,643856,67,0,立テ、オシュトル。死合イハ始マッタバカリゾ！,[],,22,0
0x9D355,643925,22,0,{{LOCK_AT_DASH}}グォ！？,"[""{{LOCK_AT_DASH}}""]",,20,0
0x9D36D,643949,49,0,オォォォォォォォォォォォォッ！！,[],,16,0
0x9D3A0,644000,52,0,ソウダ、ソウコナクテハツマラヌ！！,[],,17,0
0x9D3D6,644054,163,0,仮面ヨ！　我ハサラニ求ム！　我ガ魂ヲ喰ライテ、天元ヲ超エシ天外ノ力ヲ示セッ！！,[],,39,0
0x9D47B,644219,16,0,グ……ォ？,[],,5,0
0x9D48D,644237,25,0,沈メ、ヴライ！！,[],,8,0
