group_key,priority,group_size,jp_type,rep_offset,rep_end,ja,ja_tpl,ja_clean,locks,kr_tpl,kr_tpl_encoded,kr_detok_from_cat,kr_detok_from_cat_encoded,has_kr
ココポ～、試しにどうぇ？,52,1,normal,84973,85010,ココポ～、試しにどうぇ？,ココポ～、試しにどうぇ？,ココポ～、試しにどうぇ？,[],코코포~　시험　삼아?,歌歌海~　畏境　孤違?,코코포~　시험　삼아?,歌歌海~　畏境　孤違?,1
ハクさま、大丈夫ですか？,52,1,normal,86759,86796,ハクさま、大丈夫ですか？,ハクさま、大丈夫ですか？,ハクさま、大丈夫ですか？,[],"하쿠　님,　괜찮으세요?","圧音　攻,　此頃園禍俄?","하쿠　님,　괜찮으세요?","圧音　攻,　此頃園禍俄?",1
なんだかスースーする……,52,1,normal,88201,88238,なんだかスースーする……,なんだかスースーする……,なんだかスースーする……,[],뭔가　서늘해……,風安　溢旗井……,뭔가　서늘해……,風安　溢旗井……,1
クオン！ 急ぎ過ぎだぞ！,52,1,normal,88615,88650,"クオン！
急ぎ過ぎだぞ！","クオン！
急ぎ過ぎだぞ！","クオン！
急ぎ過ぎだぞ！",[],"쿠온!
너무　급해!","音悔!
稀異　格井!","쿠온!
너무　급해!","音悔!
稀異　格井!",1
ココポ…… 怯えないで！,52,1,normal,106202,106237,"ココポ……
怯えないで！","ココポ……
怯えないで！","ココポ……
怯えないで！",[],"코코포……
두려워　마!","歌歌海……
箇闇技　維!","코코포……
두려워　마!","歌歌海……
箇闇技　維!",1
我ノ…邪魔ヲ……スルナ！,52,1,normal,106596,106633,我ノ…邪魔ヲ……スルナ！,我ノ…邪魔ヲ……スルナ！,我ノ…邪魔ヲ……スルナ！,[],방해……　하지　마라!,殴井……　圧移　維悪!,방해……　하지　마라!,殴井……　圧移　維悪!,1
汝ハ……何故動ケル……！,52,1,normal,111249,111286,汝ハ……何故動ケル……！,汝ハ……何故動ケル……！,汝ハ……何故動ケル……！,[],왜…　움직이는　거냐…!,躰…　弓揮挨位　過主…!,왜…　움직이는　거냐…!,躰…　弓揮挨位　過主…!,1
旦那、やるじゃない……！,52,1,normal,282310,282347,旦那、やるじゃない……！,旦那、やるじゃない……！,旦那、やるじゃない……！,[],"주인장,　제법인데……!","遠迂壱,　応学迂戒……!","주인장,　제법인데……!","遠迂壱,　応学迂戒……!",1
働きたくないでござる……,52,1,normal,282403,282440,働きたくないでござる……,働きたくないでござる……,働きたくないでござる……,[],일하기　싫사옵니다……,泳圧握　賂為子依愛……,일하기　싫사옵니다……,泳圧握　賂為子依愛……,1
おにーさん、いけずや……,52,1,normal,284516,284553,おにーさん、いけずや……,おにーさん、いけずや……,おにーさん、いけずや……,[],"오빠,　너무　짓궂다……","遺駆,　稀異　源醒愛……","오빠,　너무　짓궂다……","遺駆,　稀異　源醒愛……",1
ノスリ、ここは頼めるか？,52,1,normal,285189,285226,ノスリ、ここは頼めるか？,ノスリ、ここは頼めるか？,ノスリ、ここは頼めるか？,[],"노스리,　여기　부탁해","益意以,　各握　噂京井","노스리,　여기　부탁해","益意以,　各握　噂京井",1
姉さま、気をつけるです！,52,1,normal,286778,286815,姉さま、気をつけるです！,姉さま、気をつけるです！,姉さま、気をつけるです！,[],조심하는　거예요!,河噛圧位　過距俄!,조심하는　거예요!,河噛圧位　過距俄!,1
姉様、怪我はないですか？,52,1,normal,289478,289515,姉様、怪我はないですか？,姉様、怪我はないですか？,姉様、怪我はないですか？,[],다치신　데는　없나요?,愛越縁　戒位　緩詠俄?,다치신　데는　없나요?,愛越縁　戒位　緩詠俄?,1
ネコネ、頑張っているか？,52,1,normal,300337,300374,ネコネ、頑張っているか？,ネコネ、頑張っているか？,ネコネ、頑張っているか？,[],"네코네,　잘하고　있지?","拐歌拐,　誇圧渦　英移?","네코네,　잘하고　있지?","拐歌拐,　誇圧渦　英移?",1
キウル、精進しているか？,52,1,normal,301395,301432,キウル、精進しているか？,キウル、精進しているか？,キウル、精進しているか？,[],"키우루,　정진하고있나?","沿員餌,　右円圧渦英詠?","키우루,　정진하고있나?","沿員餌,　右円圧渦英詠?",1
大丈夫か、ルルティエ？,51,1,normal,50300,50334,大丈夫か、ルルティエ？,大丈夫か、ルルティエ？,大丈夫か、ルルティエ？,[],"루루티에,　괜찮아?","餌餌棺綾,　此頃違?","루루티에,　괜찮아?","餌餌棺綾,　此頃違?",1
それは、そうですが……,51,1,normal,58777,58811,それは、そうですが……,それは、そうですが……,それは、そうですが……,[],"그건,　그렇지만……","加虐,　加紹移菓……","그건,　그렇지만……","加虐,　加紹移菓……",1
ふふ、それもそうだな！,51,1,normal,60622,60656,ふふ、それもそうだな！,ふふ、それもそうだな！,ふふ、それもそうだな！,[],"후후,　그것도그렇네!","環環,　加機雨加紹拐!","후후,　그것도그렇네!","環環,　加機雨加紹拐!",1
ナニモ、キコエナイ……,51,1,normal,62278,62312,ナニモ、キコエナイ……,ナニモ、キコエナイ……,ナニモ、キコエナイ……,[],아무것도…　안들려…,違異機雨…　貫塊闇…,아무것도…　안들려…,違異機雨…　貫塊闇…,1
ハクさま……大丈夫です,51,1,normal,72151,72185,ハクさま……大丈夫です,ハクさま……大丈夫です,ハクさま……大丈夫です,[],하쿠님……　괜찮아요.,圧音攻……　此頃違俄.,하쿠님……　괜찮아요.,圧音攻……　此頃違俄.,1
屋根は足場が悪いな……,51,1,normal,86654,86688,屋根は足場が悪いな……,屋根は足場が悪いな……,屋根は足場が悪いな……,[],지붕은　발판이……,移春宴　黄建挨……,지붕은　발판이……,移春宴　黄建挨……,1
子ども扱いは無用かな！,51,1,normal,90745,90779,子ども扱いは無用かな！,子ども扱いは無用かな！,子ども扱いは無用かな！,[],어린애　취급하지　마!,羽疑群　号格圧移　維!,어린애　취급하지　마!,羽疑群　号格圧移　維!,1
いや……ぁ……ぁ……！,51,1,normal,99353,99387,いや……ぁ……ぁ……！,いや……ぁ……ぁ……！,いや……ぁ……ぁ……！,[],아니…　아…　아……!,違依…　違…　違……!,아니…　아…　아……!,違依…　違…　違……!,1
よし、まかせるがいい！,51,1,normal,109711,109745,よし、まかせるがいい！,よし、まかせるがいい！,よし、まかせるがいい！,[],"좋아,　맡기면　된다!","窟違,　具握延　画愛!","좋아,　맡기면　된다!","窟違,　具握延　画愛!",1
何故……汝ノ何処ニ……,51,1,normal,111711,111745,何故……汝ノ何処ニ……,何故……汝ノ何処ニ……,何故……汝ノ何処ニ……,[],왜…　너의　어디에……,躰…　稀哀　羽喜綾……,왜…　너의　어디에……,躰…　稀哀　羽喜綾……,1
うひ……うひひひ……,50,1,normal,43987,44039,                     うひ……うひひひ……,                     うひ……うひひひ……,                     うひ……うひひひ……,[],히히…　히히히히…,蓋蓋…　蓋蓋蓋蓋…,히히…　히히히히…,蓋蓋…　蓋蓋蓋蓋…,1
ま、待って下さい……,50,1,normal,44143,44174,ま、待って下さい……,ま、待って下さい……,ま、待って下さい……,[],"자,　잠깐만요……","一,　袈獣菓俄……","자,　잠깐만요……","一,　袈獣菓俄……",1
ホロッ！ ホロロッ！,50,1,normal,50571,50602,ホロッ！　ホロロッ！,ホロッ！　ホロロッ！,ホロッ！　ホロロッ！,[],호롯!　호로롯!,完撃!　完偉撃!,호롯!　호로롯!,完撃!　完偉撃!,1
ホロロロロロロロッ！,50,1,normal,53514,53545,ホロロロロロロロッ！,ホロロロロロロロッ！,ホロロロロロロロッ！,[],호로로로로로로로!,完偉偉偉偉偉偉偉!,호로로로로로로로!,完偉偉偉偉偉偉偉!,1
二人とも、大丈夫か？,50,1,normal,70199,70230,二人とも、大丈夫か？,二人とも、大丈夫か？,二人とも、大丈夫か？,[],둘　다　괜찮아?,求　愛　此頃違?,둘　다　괜찮아?,求　愛　此頃違?,1
え？ は、はい……！,50,1,normal,81003,81032,"え？
は、はい……！","え？
は、はい……！","え？
は、はい……！",[],"어?
네,　네……!","羽?
拐,　拐……!","어?
네,　네……!","羽?
拐,　拐……!",1
ハク……大丈夫かな？,50,1,normal,82444,82475,ハク……大丈夫かな？,ハク……大丈夫かな？,ハク……大丈夫かな？,[],하쿠……　괜찮을까?,圧音……　此頃逢垣?,하쿠……　괜찮을까?,圧音……　此頃逢垣?,1
あの管を狙ってくれ！,50,1,normal,83752,83783,あの管を狙ってくれ！,あの管を狙ってくれ！,あの管を狙ってくれ！,[],저　관을　노려　줘!,敢　遣逢　益闇　荒!,저　관을　노려　줘!,敢　遣逢　益闇　荒!,1
姉上に従いましょう。,50,1,normal,86474,86505,姉上に従いましょう。,姉上に従いましょう。,姉上に従いましょう。,[],언니　말대로　하죠.,経依　訓域偉　圧少.,언니　말대로　하죠.,経依　訓域偉　圧少.,1
それは楽しみやわぁ！,50,1,normal,92230,92261,それは楽しみやわぁ！,それは楽しみやわぁ！,それは楽しみやわぁ！,[],그거　기대되네~!,加過　握域憶拐~!,그거　기대되네~!,加過　握域憶拐~!,1
すごく嫌なニオイ……,50,1,normal,95481,95512,すごく嫌なニオイ……,すごく嫌なニオイ……,すごく嫌なニオイ……,[],기분　나쁜　냄새……,握許　詠唯　退帰……,기분　나쁜　냄새……,握許　詠唯　退帰……,1
我ハ、絶対無敵ナリ。,50,1,normal,107014,107045,我ハ、絶対無敵ナリ。,我ハ、絶対無敵ナリ。,我ハ、絶対無敵ナリ。,[],"나는,　절대무적.","詠位,　計域異印.","나는,　절대무적.","詠位,　計域異印.",1
はっ、はいなのです！,50,1,normal,108512,108543,はっ、はいなのです！,はっ、はいなのです！,はっ、はいなのです！,[],네!　알겠어요!,拐!　掬間羽俄!,네!　알겠어요!,拐!　掬間羽俄!,1
私は大丈夫なのです。,50,1,normal,280071,280102,私は大丈夫なのです。,私は大丈夫なのです。,私は大丈夫なのです。,[],괜찮은　거예요.,此頃宴　過距俄.,괜찮은　거예요.,此頃宴　過距俄.,1
キウル……がんばれ！,50,1,normal,280155,280186,キウル……がんばれ！,キウル……がんばれ！,キウル……がんばれ！,[],키우루……　힘내!,沿員餌……　狭笠!,키우루……　힘내!,沿員餌……　狭笠!,1
……滅相もないデス。,50,1,normal,282852,282883,……滅相もないデス。,……滅相もないデス。,……滅相もないデス。,[],……천만에요.,……灰菓綾俄.,……천만에요.,……灰菓綾俄.,1
丁重にお断りします。,50,1,normal,291058,291089,丁重にお断りします。,丁重にお断りします。,丁重にお断りします。,[],사양하겠습니다.,為感圧間隠依愛.,사양하겠습니다.,為感圧間隠依愛.,1
嗚嗚……,49,3,kanji_term,97973,97986,嗚嗚……,嗚嗚……,嗚嗚……,[],嗚嗚……,嗚嗚……,,,0
同感でおじゃる……,49,1,normal,46483,46511,同感でおじゃる……,同感でおじゃる……,同感でおじゃる……,[],나도　동감이야……,詠雨　栄汗挨因……,나도　동감이야……,詠雨　栄汗挨因……,1
構わん、続けろ……,49,1,normal,63320,63348,構わん、続けろ……,構わん、続けろ……,構わん、続けろ……,[],계속해……,稼介井……,계속해……,稼介井……,1
ハク、大丈夫なの？,49,1,normal,80308,80336,ハク、大丈夫なの？,ハク、大丈夫なの？,ハク、大丈夫なの？,[],"하쿠,　괜찮아?","圧音,　此頃違?","하쿠,　괜찮아?","圧音,　此頃違?",1
